基金代码
159539
508036
017392
022770
015021
159783
517770
017257
516130
511580
588330
159526
005122
004700
003185
017259
017497
007498
018428
003679
551001
620010
022687
017320
018228
710501
002318
515810
560260
003229
161602
519516
017242
517030
000862
511820
400005
512000
166015
159981
000707
180303
100025
510500
002937
000725
511100
516780
017164
019725
588990
051001
004841
006175
015975
000484
512560
513220
005151
004151
017274
510040
159706
519067
159738
970177
512220
128002
001006
159362
588120
002200
159998
002202
017675
022677
510360
017382
014128
016649
159915
159840
159669
562360
003022
159527
018202
020429
004864
180008
541002
000830
091001
021291
517160
160606
008306
159957
000140
017270
003871
070029
018499
970175
159353
017318
159841
510570
019726
180601
563050
970159
000712
159615
017282
000161
519695
000719
515110
159973
001831
013002
960009
017251
022716
010910
511090
513890
004449
018780
003300
159327
159676
511600
180106
159936
519719
017864
513290
159321
022655
022200
016490
159632
008191
159970
159631
021122
159689
270036
023036
018951
000599
017396
588160
519182
022048
159545
562030
159533
017629
517660
511970
511260
041007
159563
020246
970179
400006
560350
041001
561100
023135
162606
159839
005199
017247
588020
561570
202307
000741
017388
202308
518660
159588
159529
016974
003281
003363
159575
159355
017319
009485
000575
018164
019012
018687
017359
516580
017004
021815
161021
021668
022216
017236
159586
159720
159383
021415
510380
091006
940018
588350
000493
512900
000861
159603
588320
018154
001929
001096
002847
515710
023055
016732
021134
159763
009111
019448
515250
213907
512120
011063
159940
004368
159670
022676
004984
022599
041003
159323
970157
161218
515000
253051
002828
510290
201001
018320
563010
017243
019680
516300
161660
022745
000642
270012
159507
519509
512530
010325
960025
513000
017332
009112
515120
511130
519301
159728
013921
159862
562880
021498
000379
000528
015380
004787
515380
159977
517090
560520
550010
159797
023039
511160
017184
159505
008193
002613
159621
000012
159701
000842
000713
014321
000625
159326
563360
017238
002883
003364
021582
519512
270011
159582
018834
022694
159842
159579
159643
202010
159779
515850
515290
080011
159931
159583
004896
970208
588460
003042
014129
370011
562800
021600
510180
051011
562570
159859
159363
015650
159827
159623
512820
022859
004776
517900
159757
020509
000483
017277
017590
159642
213909
100021
180502
001025
161617
005065
012104
018033
960030
014898
159320
017250
017408
710502
513190
003317
020333
159982
420006
513520
019609
002894
159975
970139
000857
512950
017939
003389
581002
020859
512870
513690
009573
003478
512570
001477
018354
000509
519501
161653
517100
519691
159768
159807
159949
019834
159352
159907
561700
022751
021118
013089
508077
515910
003206
563020
202024
159912
512690
000920
000359
009322
001232
004568
180401
000982
561370
002748
510210
511690
516760
022335
022611
270017
159790
005134
001078
002918
159698
510370
562500
970116
128012
018111
159919
018608
588230
159675
100033
508026
021744
017356
512800
017295
014091
750007
159851
002235
515030
588500
018614
000790
159923
512970
519898
004201
513260
018264
560330
400008
017241
000709
005149
015609
510510
740602
017253
516650
019327
000434
000380
021418
159836
159679
011725
012306
020032
510650
091005
002956
563180
023042
159782
017337
159599
012560
588780
159571
159570
970176
004545
005092
007521
017686
002195
019635
970167
517080
017775
017345
560980
159723
530800
022771
017294
159521
019078
159367
003422
004770
002546
016771
017376
015298
159551
000470
561990
022865
511220
000343
180011
018357
588790
000912
012784
016769
202012
002679
588860
008464
023139
002469
960010
017269
513050
562260
017033
017344
513880
005195
560890
519009
202026
512290
017062
017160
515680
051014
159997
003228
511880
000542
159928
017391
100030
210013
508028
515600
970191
016170
018312
018907
000210
560110
510270
005194
512650
002680
675032
000397
530680
000330
003393
013898
017240
070008
516610
519511
159682
515350
960019
023069
021645
150015
159887
000908
010173
023020
003171
017280
019622
508003
960027
017673
021747
009174
512260
159952
410002
022717
513100
159888
017374
588730
051010
019732
513700
516590
014649
002858
159980
000748
560170
210012
516720
022888
159773
017706
519994
675031
070028
022600
940037
159697
018605
520900
159629
019779
960013
513200
004072
017367
010288
018770
520990
001526
001101
159994
515590
519589
001621
005153
012796
019707
519801
159708
019248
022398
512510
004169
014226
022272
018515
001820
017404
022978
560280
000640
004282
003589
004731
004261
516820
159800
000648
159857
018367
519510
017373
159792
001867
016964
159968
159804
010051
017370
019637
018793
510350
000581
014303
019921
004167
515160
420106
159752
513830
005098
022321
021857
000660
518800
516530
512580
009588
004717
001527
159685
019288
000569
018090
517170
515010
180009
513040
019679
519070
018303
863001
159814
159922
004077
001669
022354
018943
017275
016973
159736
019661
159966
010208
003075
000740
021966
588370
020334
001937
000472
202020
001982
159806
320019
002247
015068
159512
516670
560070
515660
520890
017614
022334
023028
022447
159543
588010
019357
019652
159890
730103
016972
561580
513600
021581
516920
970080
041004
003538
009251
513990
009460
159925
159605
020077
005058
516730
018607
001843
160107
014650
561880
512600
003460
970181
015421
009744
519889
560030
159810
013908
002747
180603
513300
630112
016460
159513
560580
520550
970027
000895
019140
019890
022566
150998
159663
159929
014301
017015
561060
512100
511800
000604
002722
970162
159960
100019
515750
563800
013093
561200
513770
019420
512480
159751
001698
000559
004771
517990
159556
003392
023025
001926
000860
002884
004493
159819
003399
018628
017302
000847
560300
021459
516150
002710
161707
000863
012419
970163
970186
159726
159516
512330
511900
159659
016778
159300
004369
516880
001151
000645
159828
561180
392002
516163
017872
159531
159502
001987
010195
022763
000301
159525
041005
159597
588220
000647
512090
508056
159791
515990
017317
000164
018673
013909
004501
017198
017291
021998
520660
019833
511650
201002
003752
516090
003316
022872
508058
510060
511850
159821
018667
017676
022866
562320
021639
202301
020007
006176
159805
180801
023102
020230
161220
563030
159568
091003
159961
508009
000010
041011
561310
560860
015379
516290
000907
017901
023149
159867
159617
019739
012489
515530
040003
017570
159822
560190
561960
014100
002324
512770
001842
004060
017387
288101
517000
562510
017662
518850
515100
016096
004179
020428
159001
019843
022867
017327
004701
159964
022723
159856
510170
002410
516930
516260
563350
017980
001930
159666
516380
513920
512720
512360
019550
512930
159658
000651
159639
007708
508022
018151
012562
022686
511660
159518
017409
016220
512080
519878
015238
041002
960023
159741
511920
159559
562990
000816
023164
000324
860032
588300
159379
512070
900016
040038
560590
180102
516910
021411
019672
519071
860011
004494
009393
007668
019459
017945
511080
018512
021669
014324
013571
010727
013926
512960
001981
021736
159850
561130
018875
150005
002260
517010
002232
000605
017050
159678
159660
021763
000548
970118
519960
588760
159633
012759
000872
020616
002958
970178
162206
021437
020189
020340
017375
003663
511950
004216
014223
519992
213009
000701
240007
003246
562550
016992
011995
960014
560150
002077
021646
159767
022320
515210
004972
017539
017579
001991
020990
018955
159356
022803
001077
159328
019816
159732
019900
159005
019738
460006
019419
561950
021967
880013
022075
217014
583001
003468
516320
019904
515860
020039
513530
180202
159954
516220
398002
018688
508089
508031
159735
561600
159880
017395
516110
270020
508021
000750
159891
159798
003968
510090
159758
931204
513310
159903
516600
023011
003391
561590
007866
019967
519996
000560
510190
019731
016660
511770
740601
018671
022166
000764
018913
159547
006886
512170
013870
588870
000635
159640
508005
970196
003969
023035
508008
562330
519568
020778
016768
159748
161662
004970
159609
014222
001925
001871
510900
690210
516550
002859
002855
159778
017898
016849
005020
561300
561510
008169
009790
159892
515960
530050
159687
001094
023056
004718
021809
002243
023092
560010
510710
014322
159587
023043
002298
020809
016731
159569
021789
350004
007730
588380
519689
515900
159361
159787
159309
159943
000425
018408
012405
020031
512670
159831
000475
560680
400012
588820
516200
562310
519508
021751
003043
020909
159945
002050
159920
519734
012020
000621
002002
022397
512680
512250
002248
017279
016770
159358
563500
013130
517360
180203
180402
017372
017712
017341
015054
560530
004210
162713
159718
519713
159948
561920
161622
519739
023068
017748
003252
159835
515770
003479
159652
003003
000650
159517
000494
018720
018874
002753
560220
516360
515180
017260
159565
159725
159715
023012
588890
014578
562920
511930
019290
017357
000157
159611
519506
512700
010266
161655
018321
510560
510010
017453
159339
159795
018915
512380
000600
000883
516210
519888
000211
561190
159889
512200
517110
000588
021552
016429
511810
018274
002606
017346
016985
952100
014689
960036
002201
021743
872029
001699
530002
004967
000658
023004
516050
002829
017685
001386
018812
159776
159318
017316
021612
560700
159628
563220
017405
019678
017822
513030
517200
562850
515130
512550
159956
022046
008393
159657
202008
009976
021746
513580
000013
879998
000638
516570
017930
159996
588680
560660
159595
159336
159895
100027
562060
023034
022683
159375
512910
159616
020311
159538
560500
019981
008742
017239
020795
000730
017116
050003
020172
519693
003525
017258
018711
588260
550011
017394
159730
513950
021497
017296
010323
019050
017774
257041
159905
561800
004133
004786
159335
020275
675071
960015
159608
017264
022068
009099
513900
128008
515800
017351
015363
508010
008172
006313
159902
000682
588960
016224
015419
516700
002325
159974
000923
020375
007643
560810
560950
588110
017542
159511
562960
159371
014099
091002
159967
019245
515560
159596
018649
016946
159969
004173
000693
004073
017728
003515
017984
519990
508015
159896
562600
517880
013255
159959
530000
017335
020449
018263
159561
016219
516010
588450
512990
508019
511860
000620
159719
051201
001240
003712
007267
003264
004330
530300
516800
004865
508099
017768
159523
011754
021907
015705
159618
013129
159761
213908
508017
518680
009027
563280
021818
562560
022725
518600
519961
018659
000871
016171
000002
001826
508088
091022
017347
513120
159373
014304
159870
000836
017871
012509
018825
090022
159712
000424
020468
004973
004553
019511
513060
970180
021898
516830
515230
159506
000980
970173
270004
620011
014690
560090
519088
513150
000848
516120
007662
516660
001196
000731
513210
017777
000726
290001
002889
512980
016991
588390
202106
002409
159703
512020
017942
003480
515020
510150
515150
008192
159378
970028
017338
017940
000615
003465
022693
159625
017342
018689
159910
159645
516510
000533
022802
562530
022344
180605
001308
159780
004120
007701
872003
159766
159357
519998
159635
159691
022726
000829
018304
002758
013869
520520
517380
001472
159577
520500
159359
159852
018162
020097
018299
008307
023007
562900
516060
001624
517350
017591
510160
018781
515950
003537
159655
023046
000891
562930
020860
014169
018629
960026
018498
519724
960033
017880
518890
159515
519703
515790
515450
007865
004903
560020
019675
513860
017353
017492
021788
510660
001233
041008
020985
510200
016002
510050
018511
004687
000641
159944
563150
015649
022805
022692
513140
159578
018873
517390
020606
022074
512390
588060
159150
017340
513010
000576
017781
051016
159820
516160
004217
520700
023029
016037
519859
009824
515090
159509
515320
023156
023013
001478
023003
022836
018285
511830
000009
016221
009586
240015
017363
159777
000758
512150
561280
159930
202302
001401
005131
180301
563200
513550
001187
510410
159562
020188
562520
020852
007821
020129
398012
159555
588900
020879
002078
020986
007272
515880
021965
519681
516310
560360
110016
159651
515400
159542
511060
016430
516950
160609
161608
019746
960034
022809
510390
017272
020490
022292
159665
510850
014577
202016
513280
001002
159985
519728
018979
516640
530580
012841
512730
128011
005132
159620
000779
007858
200003
400004
016783
004811
004097
001870
202006
159650
006296
019850
023070
017780
508098
004938
588280
159641
017402
750006
019567
011200
005107
288201
508033
000514
517550
017368
561380
513980
001095
004861
159546
023023
100023
516890
519858
560690
017336
021058
020888
159721
005097
008621
003467
022829
257031
160120
159711
159501
508097
513110
007864
012019
588200
159592
512810
011996
519705
001026
019658
017905
164903
510300
561170
001374
001625
561790
017022
022376
519899
004398
159653
159602
159002
159886
159739
017899
000495
021553
013253
019510
000795
510630
510600
007696
900055
159541
017235
511520
159775
516850
560510
163802
516960
128006
159995
588090
159941
588190
016975
159837
660107
163403
022715
970153
560990
021048
515980
159976
000198
561160
022565
018850
000837
019138
009712
004056
000539
014302
508086
003482
013094
159883
003585
017364
560800
019023
021431
004570
850011
161659
159781
017255
253050
159993
159855
159713
020745
000917
310338
159937
563210
021956
000773
510590
018813
018153
019733
510550
018599
159729
017362
002759
159536
010883
017361
159876
517850
511380
159909
510030
588310
159532
562910
002672
159692
588750
021858
517520
519684
019665
519505
017203
159508
018522
000873
017696
022887
021900
159661
022804
563000
019795
004732
011413
016980
516770
588770
872020
014227
100036
000683
519800
020826
008553
540011
562340
017755
516190
520600
159845
515060
004251
016473
512660
020480
002895
257021
588700
019966
588050
003402
002673
017371
004939
001812
000626
011547
001893
000505
159816
110006
588070
515650
159793
960041
561330
970070
970174
517050
511960
161663
017588
517180
016446
017254
675061
004331
159681
159885
515920
018286
159003
460106
560380
159742
970183
510800
017672
512180
513850
018857
005150
513350
310339
588930
513780
022718
000476
159549
159786
022746
675072
020836
518860
159745
159613
512640
019507
159520
515220
519588
017410
019358
000721
519010
000325
508018
161228
017393
159557
019839
000661
530080
002184
000722
007805
159510
159370
159004
000159
000760
017179
001176
017212
562390
004198
159812
004285
015682
004964
017538
508069
019332
515390
017587
003711
000154
159677
003678
562820
018361
960031
561350
000204
004971
870015
000678
022345
159553
519707
021174
000981
159918
541004
000716
159871
515080
017582
159589
023040
017823
516080
002936
003388
006873
000607
159376
006050
022446
513810
007266
017369
516390
515890
004417
004078
005253
001251
012760
516270
516000
013003
159707
512880
001234
100052
513320
007868
511700
021135
004152
017326
511081
511620
000869
005148
159332
563520
511010
970187
010005
513390
018810
508066
180501
023038
100028
020316
020185
005135
017397
513590
510680
510880
508027
000459
159303
508068
513400
017333
970105
159622
004862
017358
159333
018585
512280
015972
002912
159760
000922
515200
159330
070088
180201
022328
159913
018436
004373
023006
004985
000734
018712
159649
000155
019333
560750
021834
003398
159606
159875
018302
161661
675062
000677
510100
007709
000381
001931
004137
003534
159647
159873
516810
021496
512010
660007
021495
003875
017263
018429
021504
159824
022327
017406
562590
018792
012470
202109
202022
018399
017339
002299
017051
519999
014090
513750
005202
515580
202018
009028
159972
000540
516070
560060
022081
003588
021899
000389
007660
159610
017384
020201
562970
159380
001134
513650
018486
510020
163410
519517
516480
016395
000657
159938
003423
018923
159601
018969
159877
159934
016223
016669
159310
159338
019238
159325
016115
159351
159337
017365
159530
017287
516020
561000
970192
017089
161615
510720
001177
023065
516330
159838
872025
017268
017256
022864
159528
690010
019771
000203
003539
020835
000543
020945
560880
018674
001211
018297
519699
020418
017589
270014
005536
000771
004262
017407
003660
018713
512760
017069
005057
022605
018513
159901
512040
519036
004502
563330
519567
003661
159307
021598
159861
003998
588830
000366
018374
021133
012561
017348
516100
730003
004185
159537
560100
512190
019608
002183
019811
001066
013877
159593
022601
561560
013904
007746
150988
003997
515170
001895
002234
000846
017865
561760
159519
515050
000818
003536
018696
020312
482002
513070
013480
159566
023037
012283
562660
020389
004684
019745
159627
511360
004983
562000
017403
515070
020473
510130
019676
001153
004170
240006
513330
003792
519513
000331
017070
015778
511270
517330
022860
511020
020971
020878
159360
562580
021487
159699
530180
519701
018672
561010
516970
019920
014487
014568
160126
516520
007822
001916
000687
872018
018953
017249
000759
017580
161657
018782
159939
023169
019634
018514
159315
017252
562700
583101
560780
000868
159696
000371
159811
019326
508011
004178
510580
159740
022353
510310
000506
159662
515293
004688
016361
023008
022682
021384
630012
020734
010194
014168
159834
960032
014323
022876
516500
000580
159607
000108
516980
260202
018161
000735
017297
000332
560900
004863
180602
017010
159971
510530
016229
000874
561930
159898
560620
970172
100067
002788
562380
018142
510990
159899
000903
159686
320002
561260
159935
017237
512520
021121
019145
588810
016394
560180
561320
017381
009589
560550
890017
485205
159848
021814
018092
519507
011258
019844
018331
012056
159881
159552
010443
588180
159958
217004
003483
161656
017386
270016
000787
017383
508006
159796
159991
516620
392001
017088
040039
023148
159916
016132
516790
159849
561120
516630
017788
012105
512500
002852
159581
013907
000921
022199
018298
588080
159825
018437
008377
004866
022293
159908
017845
512400
015786
017146
202004
022828
517400
016565
015420
021166
562350
000724
180105
020081
513870
004372
159535
022612
019823
870007
019835
513800
508002
161018
000686
018163
003245
002647
021926
017943
002760
018856
002185
010862
004199
159716
560050
159350
588000
000699
159573
000602
519737
041009
516710
018346
200103
510770
270015
511990
513080
870004
541001
018314
009563
159572
563300
508012
003481
511180
011222
588880
019139
159560
001973
519715
512710
159906
159331
519687
100059
022215
560610
013090
013903
007869
001821
515300
018141
588800
002960
510330
001992
022750
159690
018349
005230
005056
019099
018400
003474
014610
511910
018700
013897
159576
159567
000832
561230
018324
002646
560000
508087
008697
541011
019657
561910
018655
516180
003535
021968
001010
513560
001666
159306
004121
159843
517800
163413
017248
563090
588360
513500
000718
588150
563080
023071
023064
340005
517300
520830
022762
159731
159965
163820
023022
001853
008733
